RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01
2289,Franklin County,Pennsylvania,390,185800,179800,174400,165900,168500,164900,164900,162400,161700,161300,158400,160900,163200,162800,158900,155500,159000,160800,159200,157200,154500,157400,160500,158500,152900,145800,145500,145700,145100,153400,154700,152600,145800,143000,145300,143100,144000,148200,147100,146300,138500,142100,147100,147600,143900,136000,137200,138800,143700,148400,145800,141300,139700,141100,147100,148600,152600,148200,145700,146800,148100,149200,147200,147800,146100,144800,138200,138600,139800,144400,145000,147700,148200,142200,140300,143900,152200,151700,151200,147900,141600,134600,134400,140200,142500,143400,143500,145500,143500,145700,139700,140600,138300,147900,147600,147400,147300,149500,152400,150100,152000,153800,157000,157300,156900,156600,158200,156500,159300,158100,158300,155900,158500,160500,158200,157800,158400,158100,159000,158800,168400,166100,168500,162600,162000,160200,161200,165600,168100,172600,171200,170400,171400,170700,172100,169500,175400,176800,174500,171800,170100,171500,170500
498,Ellis County,Texas,391,128900,127400,126600,123900,123700,124100,124500,125600,129800,126900,132700,131000,139400,136500,135900,127800,126900,125900,131700,127000,127700,126200,128300,126500,122700,124800,125700,128600,128500,128100,132000,129500,129600,127300,130700,144500,139700,133100,114700,118000,120900,126100,122700,123300,120300,121100,122700,127200,129100,128700,126600,129900,131100,131400,128800,134100,138600,139500,135400,132700,135600,137700,140100,139500,139600,142700,147500,149600,147800,145500,143700,144800,147500,150500,147700,146900,146000,147300,146000,145900,149600,155200,159700,159700,156800,158600,163700,168500,172300,170200,168800,168000,169700,172700,172500,177400,177700,181200,182400,186200,189400,191200,194900,193400,195800,196100,199200,197200,197900,196500,195900,199200,200900,208400,210400,216100,215400,214300,221800,230100,236000,225200,222500,220100,224100,222700,223000,224800,227400,229500,233900,232700,236200,231200,232200,226800,235800,243800,255100,251800,248300,247100,249900
1413,Sussex County,New Jersey,392,287900,287400,276000,265200,255100,254900,252900,255500,258000,253700,258400,256000,269300,258500,254300,237800,229700,222900,214000,222900,235000,238800,231800,238300,245900,257600,238300,234800,225900,228400,225200,203100,213300,212600,229600,218300,221800,229700,222800,218400,203400,197400,198400,197400,209000,210200,214000,211300,211300,214900,208500,199700,194700,205600,202100,208000,209100,212700,209400,200300,209500,205200,210300,201400,211600,207400,209200,205000,212900,219600,215800,215400,211900,216400,210100,207700,202100,204000,207700,200700,195200,190300,204900,204000,203500,212400,218200,216300,198200,191800,195100,192400,194300,190300,191000,194900,203200,204500,200400,197100,197800,202500,199400,199800,197200,193900,187100,183600,178200,181300,180000,187900,183400,186200,181500,191900,190700,197100,198000,201500,196700,194900,194600,204700,205200,206900,205500,203500,203100,203100,212200,217800,212700,211800,206000,213900,215800,219000,219900,221100,228500,233200,243400
3119,Rock Island County,Illinois,393,92800,94000,89000,84700,84600,86700,89200,84600,84500,85600,87600,89500,90000,93700,92500,91600,89200,86100,86700,87800,91000,88600,85500,86200,88200,92300,91100,88900,87300,86700,87300,88000,86400,84200,84200,86700,88900,90200,85800,86600,81500,85300,85000,86200,85500,83600,79800,77400,80300,85900,84700,84200,80900,84200,81700,82500,80800,85400,87000,91500,89900,90300,87800,85000,82500,84100,83900,85100,87600,88600,89700,83800,83300,85700,85800,88500,88000,90000,90900,89400,90000,90400,94100,96400,95100,90200,91900,93100,99700,95400,95800,93900,99700,98700,98500,92100,93000,89200,93700,93100,94100,92500,90900,94300,91000,94100,92000,85600,81500,82100,90700,93700,93000,95300,94300,93300,93600,95600,96600,99200,104300,109500,108000,104900,104300,105200,110000,111200,110600,105700,102400,98400,96200,100100,101300,102800,102100,104100,105300,103600,101000,104600,
3059,Washington County,Maryland,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138000,137300,133800,133200,136300,138800,142700,137000,133800,126800,127500,124900,121900,123900,137000,147200,149200,138000,139100,132500,137500,138200,141100,138800,137200,138100,143900,140000,143300,146800,150500,153600,149500,145500,146100,150100,161700,158600,158100,150900,153900,148900,150900,149100,145100,143700,142600,142500,143200,141500,145800,143600,146300,145100,143900,142600,143900,145800,144000,146200,146200,146600,142600,146300,145400,144500,145300,148100,155500,156200,155900,153200,150100,158400,165700,167300,160200,156400,157200,157100,157200,158500,160100,158700,157100,157800,159200,160400,164700,169600,172200,169500,167200,163300,167700,169400,172800,173400,171100,175200,177000,180100,176400,176300,176900,178800,173300,169300,172100,181400,187000,188400,184700
251,Mesa County,Colorado,395,221700,218100,215600,215100,214900,216200,211600,213500,208500,208900,213300,220700,224000,222600,218800,212300,202500,195800,195300,193400,190500,196500,199300,205100,199200,195000,186800,180300,181100,182400,182300,176500,167300,170600,173400,180400,175900,169800,161700,153700,154200,152200,153400,151300,151100,151900,152900,155800,155700,158900,166600,165900,166800,165000,171100,167500,161900,163600,165700,172600,168600,169700,165900,172500,172800,174000,167500,166200,167300,170900,170400,173800,170400,173000,176200,179500,183700,178500,177200,178700,183600,185100,181900,176600,179700,179400,182100,179900,185800,190100,197200,193100,195100,189700,196100,191100,194500,192900,194800,197700,196200,200000,199000,204200,204400,204300,202400,203500,208900,209100,210500,206900,208200,209300,214800,217500,214200,214500,219900,227600,228800,231000,233700,233800,228200,226700,226700,229000,227000,233000,238600,246300,251300,249100,248100,244700,243800,243200,242000,252900,258100,265400,269800
1607,Charles County,Maryland,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218800,212000,202200,202800,210400,213900,217800,218100,225000,224500,227500,228300,231100,227500,228800,232300,233600,228200,226000,224000,224800,226700,226700,226900,221900,226300,228100,229500,228800,230900,230000,234100,229900,233700,232700,236500,236600,242700,239900,240800,238000,242800,242100,243000,246000,246600,246500,244400,250000,248600,255200,253400,255500,254700,257000,257300,257500,259000,263300,263900,266000,272700,274500,276200,274000,275800,276700,278000,277300,278300,277800,280400,278500,278300,281700,288200,291700,285000,285200,284100,289100,288300,291100,295000,296400,295800,297200
2799,Merrimack County,New Hampshire,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230600,232800,226200,226300,227300,232400,234700,242400,244900,248300,244000,239800,237300,237900,241000,241900,240900,244000,240500,250700,248000,255500,246700,246400,246300,248400,250200,247500,249300,248300,248500,259400
1176,Martin County,Florida,398,216700,220700,223900,222100,213800,224300,234600,226100,207300,196300,186400,177800,166500,172800,167400,160900,154500,155300,163600,171900,174300,173300,164000,164800,146400,149300,148000,159600,163400,149700,154500,150100,159900,151500,141600,138500,135300,141500,140100,137800,134800,137800,146000,145300,154200,160300,159100,151800,145600,145000,145500,147700,165500,163600,161800,148300,149600,157200,164900,172000,169100,168900,169700,170100,172500,174100,175200,172100,177300,188800,194600,192300,182800,184300,178100,189800,191000,203000,193400,196800,187600,187700,192400,200300,201300,197000,193600,202100,206200,211600,209100,211300,220400,224300,228900,226300,230600,235300,243000,240600,237500,219600,227900,230200,245400,243900,233500,233200,232300,241400,245600,250600,253800,253200,254100,254600,251100,249500,246600,247300,253400,263600,268700,261700,261400,259100,261600,262100,268700,276200,277900,289400,279900,279800,273300,285500,287300,273900,279600,282900,296600,294900,286800
2695,Fairfield County,Ohio,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128500,128000,131700,133300,135900,132200,133500,133500,129200,129100,128800,131300,130000,132600,140200,142400,141700,134300,135800,130400,135500,132600,142200,146500,151000,150200,147900,147300,148200,149300,145500,135800,139300,143300,153700,152300,152700,152500,153100,153600,154100,153300,151000,150500,152200,157500,160600,162400,162700,165200,165800,167100,166600,170500,175200,166900,164500,161800,171200,169500,173600,169900,172700,170300,176800,177200,177400,180400,184400,187400,181900,180700,178400,179100,180800,181500,181600,182500,182200,183400,185700,206700,209600,210200,202300,208800,210400,204600,201700,201700,199500,195300,199100
2722,Hendricks County,Indiana,400,129400,131100,134300,135600,136100,136700,135400,136900,136200,137100,135500,135600,135400,135400,137200,136900,134700,133500,131500,131600,130400,132800,132100,134700,136300,139200,137400,138300,135700,135700,133100,140400,139200,141600,134200,137400,135000,137800,133900,132000,131600,132700,135600,132200,132000,130000,137900,139400,137200,134600,134100,139700,136600,135300,128300,127600,129700,135100,136000,138800,135800,137000,135600,142200,145100,147400,146100,147600,148500,151000,151800,147700,144600,143200,148000,148300,146000,148300,150200,153800,151500,153500,155700,159600,160800,162000,162000,161300,162200,156800,158600,156500,162600,159300,155600,153900,157200,161400,164100,165100,167200,164900,163300,162200,167100,168200,166600,163400,165800,171600,172000,172800,172800,176200,176400,177800,179000,179600,183700,185000,189000,186000,187300,185600,185200,185500,189100,192500,191700,193800,191300,198000,195000,201600,196800,203800,203500,206800,201800,208600,211300,219600,218100
1951,Olmsted County,Minnesota,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194400,196100,195200,200900,200900,197400,194600,197900,205600,208900,206900,205400,206700,209900,218200,213100,216300,211000,213600,215500,216200,220900,223100,223200,226300,224800,231500,235300,239100,239000,239000,235200
2470,Paulding County,Georgia,402,135000,132500,133300,125700,120000,117500,116800,120200,115500,114300,110100,107500,105600,101600,101200,102600,109100,109300,108500,104600,109000,112100,115500,106200,100900,97400,102000,101300,96100,93200,95000,100000,104100,104500,97000,91700,81900,78200,71900,68400,67300,69100,71300,73400,72700,74000,75000,74300,74300,76400,77800,77200,73800,74200,75000,76200,80800,89700,93900,95500,94800,96100,98700,96500,103100,106200,109500,111200,108900,112000,112100,111700,111100,113100,119500,123900,124600,122600,122200,121900,122700,126400,124800,130000,127000,143400,140700,143600,130000,134600,134300,139300,140300,142900,142500,141600,141400,141400,141400,144000,140300,141900,143700,147400,151600,148000,150800,147500,153500,153900,157300,155400,157500,158000,160700,160100,159900,160700,165100,170200,172500,172900,171200,172800,173600,173400,175300,173700,180800,180700,185200,183900,184500,184100,185300,186700,189800,189500,189600,189100,197600,202800,
2495,Randolph County,North Carolina,403,117000,119400,113800,112500,105700,111200,111000,108900,101300,98200,104100,111600,114200,109900,106100,107200,109500,109100,103700,104300,108700,108200,102200,97600,105100,105900,108700,104400,109900,108100,103700,94300,93300,101600,110600,105400,95500,92100,98900,102100,96400,91900,88300,88300,86800,89500,96000,100500,109000,110000,102900,100400,95900,103000,99000,101600,111100,122500,122200,115400,108400,110600,110000,108800,107400,109300,106500,106800,105100,106800,105500,107600,110100,111200,110400,104300,102100,97800,103400,109400,111200,109300,102500,106200,104000,108400,110800,114000,115600,113500,114200,116600,113400,114600,115500,119400,117000,116300,115200,121900,122300,124200,122500,120900,122500,120800,126400,125400,128200,121800,113700,110200,114300,125600,125800,124900,127500,130800,133400,126300,124700,125200,128300,131700,132100,133600,134100,130900,139800,139400,139700,138600,140500,142500,132800,135700,135300,139600,139500,144600,146500,150900,150300
1351,Rankin County,Mississippi,404,145700,140100,142500,141400,143700,145500,146000,142500,135700,137100,136600,141200,137600,140600,138800,141500,141100,142600,144200,143300,141100,141100,144100,145600,145500,142300,145400,143600,152900,149200,149900,143100,143500,143500,142400,143600,142800,142800,141000,139400,137300,139800,142900,144800,140500,142300,139600,143500,142500,144100,145500,146300,153200,155400,153100,143700,136100,134500,139300,143800,146500,146400,148600,146800,145800,143800,148800,148000,150500,149300,149900,149000,148000,149000,148400,148400,148200,149400,150800,152500,150500,149800,152700,155800,158300,155300,155200,155300,158200,154800,153700,155000,159200,161300,162000,163600,161500,160300,159800,162500,162500,163800,164900,164600,163300,161800,160600,157800,156200,159100,160300,162800,163700,167300,165700,167100,166700,164900,165300,167300,177200,180600,181700,179100,178700,177500,176000,175200,178400,178500,176100,174500,178100,180800,179400,177500,176800,181000,182300,185100,182800,181500,
938,Citrus County,Florida,405,141000,136200,141500,136900,132700,129800,126400,130900,123800,120600,110000,109500,107300,109100,107500,105900,103300,102200,101300,97900,94700,99500,107100,106000,100700,92900,95000,94000,91600,85500,85300,86300,88700,86600,84000,83900,83500,83100,80800,81000,77800,79900,77800,83800,82300,83100,81300,81800,81500,81500,81800,85000,86900,88000,85400,84000,80600,87500,87500,90800,87000,90100,88200,90800,90400,98500,98700,98100,96200,95100,92000,85800,85800,90400,97000,96100,98300,96900,97800,97600,95000,95700,94000,96400,97200,97500,96800,97100,98700,105600,106600,111600,108100,108600,107700,111900,115300,115500,115600,117100,114300,114200,115400,119300,122800,123800,127200,124600,125000,125600,130500,132200,133400,130200,134500,136000,137200,137300,137500,139600,139500,139200,139100,137900,137600,140100,136100,136900,137600,143100,146400,146100,149300,154300,157500,158700,151600,152600,146900,149500,147300,154000,156900
3253,Alexandria City,Virginia,406,425400,410700,392600,390000,393300,397400,391900,377200,373800,362600,365400,346400,347100,361200,375200,378500,391400,411000,425500,403600,397000,389200,400300,414400,403100,406900,394700,406200,416100,424300,438300,440800,436900,411200,401800,407300,416500,408500,411100,425300,448100,452000,464800,442000,445800,427600,446400,438800,428900,419900,429500,443700,448300,452400,468400,458900,445900,433200,452900,454000,474800,471400,477300,463900,457900,463900,467100,479100,474700,471900,462200,457400,458800,457700,457500,452700,461600,462600,458300,453500,459700,457600,468300,483200,491300,478600,465700,463600,450600,467400,472300,484300,493700,498100,498800,471700,459200,465000,468200,477700,484100,473800,454800,454500,461500,486100,464500,458400,449200,473100,463600,476100,476100,498000,508600,486900,477200,458000,498500,519100,529200,519400,512600,512800,509000,502400,499800,496000,502700,506800,501600,516600,533000,555700,514500,487700,452900,476600,488800,530800,547700,546500,544800
1782,Houston County,Georgia,407,124600,116800,113900,113300,121000,122500,121900,116000,117600,111000,113700,110200,116600,119700,122600,120800,115400,114900,118000,121100,120300,118700,128500,134700,139700,128500,121200,116800,120300,120700,121500,115300,115000,113400,120200,122800,126500,123300,122700,120400,117900,117400,118600,113800,111600,105700,116200,116500,118000,111400,111200,106500,107700,102700,107300,107900,112200,110000,110000,110700,109400,107800,108200,116100,117200,110700,97500,96900,96000,107800,104900,108800,105500,107100,110400,109500,110200,109500,113400,114100,112700,107700,106600,107500,115000,117200,118500,114500,113700,116700,114900,114900,114500,119000,126400,125800,127200,123000,122900,121400,122400,120900,119500,118200,122300,119800,120300,121200,122600,123000,120900,134000,135200,138000,130500,130700,127500,131300,137500,142800,140200,137300,135700,135800,135200,135300,137000,141400,144100,143100,146000,147200,150100,148700,149300,149800,146900,145800,143500,142100,143700,146700,147100
1805,Jackson County,Mississippi,408,,,,,,,,,,,,,,,,,,,,,,,,,119100,120500,118500,118500,112100,107000,105100,112300,116300,118500,116300,110200,107900,94900,98500,91900,91900,84200,86900,87500,93700,91100,99300,94600,101200,96200,101900,93500,90400,90500,93900,95300,94300,92200,93600,86300,85400,89400,93000,98000,99800,106700,112500,111100,108300,105900,104500,107900,105600,106800,103600,107900,112400,118900,115000,110800,107000,115600,121100,124900,120600,119500,122000,120400,122200,117900,120500,123900,122900,121900,117100,117600,120300,118700,122400,117900,119000,114600,115300,116200,117500,117000,124600,130500,136000,131400,128000,127500,126200,125200,124300,130200,139700,126500,123200,115300,132600,135700,138500,139200,136000,136600,139200,140100,144700,140600,138500,131100,129200,135700,140200,142500,138400,140300,146600,151300,153600,149700,151300
1821,Johnson County,Indiana,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140500,142600,142500,138600,138300,137500,137800,137500,143900,147400,149600,145800,145100,147200,147500,143600,144900,144700,150800,152900,155700,156100,154800,156200,158300,158400,160900,155200,156500,154900,161800,162000,174600,174800,176700,164300,163200,162700,162200,166100,164000,167800,169400,178100,183800,187000,181900,176200,175000,181100,185100,187600,184700,189200,191300,196000
701,Rowan County,North Carolina,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92600,96300,96300,100700,97600,95900,92600,98600,91900,92700,84800,86700,93300,92100,95200,88100,92600,96200,102900,96900,95600,97800,99900,101000,93000,101800,103000,109600,100200,99800,100500,108000,107900,115800,113900,110700,102700,106400,110400,113400,112800,112100,111900,118800,118800,118800,114500,121600,121700,121100,115800,112800,114200,111900,115400,115200,118800,119100,118300,117800,122500,120500,119500,120700,118400,122900,119800,123400,126800,128300,131600,132800,131400,134300,133400,137300,129100,129700,131500,145200,147900,150900,142500,140500,135700,143500,145900,147700,142600,144100,151700
446,Clark County,Ohio,411,,,,,,,,,,,,,,,,,,78700,79200,85200,84700,85700,85500,80100,78500,78400,76100,75800,70700,70900,62800,63100,68800,68900,67900,56600,59700,62200,68200,66100,67800,71200,75400,76500,73000,73600,67200,70200,71400,76000,72400,71900,70500,75100,74000,74700,73700,74500,76200,75400,76400,72400,72500,73100,75600,79100,77900,78400,78100,83500,83200,84900,78100,82100,81300,85200,86100,88000,87600,86600,83000,80400,79200,75200,77700,80800,85400,87300,83400,83800,78300,83400,85100,88400,88800,90800,92000,90500,90800,91400,93200,90100,93900,92000,104700,107600,108500,98400,94500,93400,97300,95600,96800,97000,99500,99500,95200,93700,94000,96500,99000,100000,99800,97700,99400,97100,99100,98400,106400,107900,107500,102200,101800,106800,108400,110100,110700,112300,112900,113100,110800,113100,119200
3074,Washington County,Utah,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240800,238700,243700,249600,251300,252800,251400,258700,261300,262700,260600,261400,265900,277000,272700,274500,269800,276000,278300,277600,279400,280100,279600,283200,279600,283100,280800,291100,292800,292400,296800,304400,310800,310100,306300,
3168,Indian River County,Florida,413,172500,173300,171000,170200,164600,166600,161600,157900,149100,148500,136300,135200,128600,132800,133100,131100,129600,124400,127500,126600,129500,122300,129500,121600,123800,109700,110600,112500,118400,117500,110600,109000,110100,115900,112900,111100,105700,109900,115200,115900,113500,115100,111100,108300,102300,107700,116200,114000,114400,111600,119200,121400,117900,113300,116400,125300,123200,129500,131300,135700,129700,129400,126400,126800,120400,136900,137800,138100,128500,130200,126600,129600,132500,138500,141800,135800,135400,126600,138500,143700,152600,151400,153500,155200,155500,155300,157400,158600,158000,157400,161300,179600,182800,178500,164600,165900,164100,166300,164600,173200,175200,180600,179500,183100,185000,187300,186000,184400,187200,188900,195100,197200,203400,199500,198900,195000,193400,199200,200100,210100,203000,210800,205100,207000,202200,208900,211100,211300,214500,217800,219200,211100,216100,220100,228100,218800,214500,216300,222300,227900,229600,234700,236400
1218,Monroe County,Indiana,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142300,157500,157800,161000,157400,159000,167800,165400,175300,168300,177100,166400,167300,159200,158700,160600,164300,166700,163100,173800,171600,179000,162000,173400,171100,178600,176700,175800,181300,180900,181400,183800,185400,187300,186300,187000,186500,185400,185700,194900,195500,191500,190200,195500,203000,202400,201700
3164,Hampton City,Virginia,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130300,133700,138800,141100,137600,138500,141100,149500,145700,144200,139700,143700,141900,140400,140500,145700,146200,145500,140900,141200,142900,154600,152800,152600,143000,143600,142100,145600,150200,152800,153300,159100,159700,158600,149300,151400,155000,159700,156700,153400,152300,155900,157000,162600,162100,168200,165600,167300,166700,166900,164500,160700,160000,160300,162100,
494,Ector County,Texas,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165200,168600,170100,171500,171200,172000,174600,175800,178500,179800,183500,190800,198200,197600,199200,199500,200600,201000,198600,197600,197700,198200,215800,221300,223900,223700,225000,233300,226400,233100,232000,232600,
2266,Florence County,South Carolina,417,124500,125200,112300,105100,100400,108100,110300,108400,100600,89200,91100,96200,107600,113000,111400,112600,108500,109300,107200,107500,112200,111600,115800,118300,122600,119100,114900,112500,110300,107800,115200,117300,113300,106700,124400,126900,129700,118000,116100,107900,103100,108700,112200,114200,111500,110800,110100,124100,127300,122000,113500,114900,117000,115300,117400,121200,123400,103600,106800,105900,110900,110000,106400,120000,108300,108600,106100,115600,110900,105600,103200,105500,102200,103000,104700,113100,110200,112000,108700,114200,112800,118500,114900,120700,119100,118200,114100,114600,121500,120500,125200,119700,125300,124000,123500,117800,117000,123000,128300,128400,126400,127100,129000,125200,123200,117800,121300,132400,136200,133700,121500,120300,123100,122800,119000,119800,118000,126800,129100,139700,135400,130900,123300,121300,122000,121100,123500,123100,127600,127200,133700,135400,137600,134000,130900,124700,127000,125700,131900,125100,129500,136800,149100
1930,Midland County,Texas,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215800,216700,217300,215500,219900,224500,226400,225900,225800,231600,235700,235500,229400,227500,230000,232200,230800,225200,222500,223300,221700,222100,220900,222300,218400,221000,225200,228900,229100,223900,223700,218700,219400,218500,218500,223700,229400,240000,238500,242300,236400,240000,238100,245600,245800,248400,249100,250100,252400,245200,242700,239200,248700,258000,268800,274200,280500,280600,284800,284200,283000,281500,283200,286300,288600,286700,298500,303800,313000,304000,300000,296500,298900,293000,294800,297300,302900
1703,Fayette County,Pennsylvania,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77100,81100,75700,78000,75100,79200,73700,71900,72000,75100,71100,72500,73100,77100,72900,71700,78800,85300,85500,76700,74400,72500,77600,78700,85100,78300,79500,86500,91200,89000,80400,83900,84500,83900,76800,
2923,Dorchester County,South Carolina,420,175300,172200,174300,160600,163700,163300,161900,154200,152800,156000,165000,155400,153900,147500,153400,153200,152700,155800,151500,146000,140200,143300,149400,146900,142500,137000,141300,141900,145200,147400,151100,145700,148700,141300,142400,135300,136000,132600,134200,132300,139000,139500,140400,138800,135100,139500,138500,134300,134600,134400,138000,131500,134800,140100,150000,149400,146600,143500,141200,144200,142300,146500,146700,149900,149300,152100,153000,150800,150900,149400,157400,155700,156200,150500,149800,154100,159600,162400,161900,161800,163800,162900,159000,155300,157200,162200,168300,169300,172200,171900,173400,172300,170900,171300,173000,176800,182700,184600,184100,180900,181600,181000,181200,186200,187400,190200,187900,190200,192300,193800,195200,190100,188100,189300,205700,207900,209900,205200,207400,209200,206800,206000,206800,208100,209000,209800,210400,213600,225100,228800,230700,222600,222600,216500,218000,213200,220700,221700,224400,227000,229500,232600,234500
255,Napa County,California,421,488700,478900,463900,441800,417800,415900,418100,415800,399700,392200,382600,364800,342000,320200,326200,329100,336700,338000,340900,347900,348700,361800,367500,363700,345500,335300,336600,353600,357200,369800,356200,347000,312000,316400,320900,341800,334600,335600,325400,318200,306300,316400,323400,322200,305500,314600,324400,336400,331800,331300,333400,328700,344000,346700,352800,361200,365100,375300,372000,400600,410000,415200,411400,439900,449200,473900,452600,461400,447000,456800,464500,464900,488600,479700,498100,488000,506700,497500,513200,512700,533800,513200,508600,487200,499000,527600,547400,558500,554300,552200,570100,571500,581600,567200,549600,565000,565100,590900,578300,576800,567100,563700,575800,586200,593900,609600,626800,639900,642100,639900,631300,620500,603900,614500,609300,614300,613700,637900,660500,654900,643900,619100,626000,635100,653800,671700,668600,663100,647400,654800,654900,642300,643400,656700,682400,689100,671700,672300,683100,708300,691000,678800,
1575,Calhoun County,Michigan,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43600,47600,52200,52100,55600,52800,62200,49600,52000,44700,58100,57700,56600,58200,62400,65000,61300,64600,61100,61400,60700,63200,65400,64600,67400,67100,69400,72500,83900,82500,82200,78000,81400,82700,78600,75900,76300,78600,75900,75100,79500,82200,88500,81700,85200,83700,90600,91000,87700,86000,87900,91200,86300,88200,90300,97200,97100,94600,92300,95500,97200,101900,98400,94300,93500,98000,99600,100900,93300,95600,98400,105500,109200,105800,104200,102900,104500,99800,100800,105000,105900,101800,100400,109800,115000,115800,111000,111700,104000,110400,110300,118500,112900
2572,Tazewell County,Illinois,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123500,122700,123300,123000,120700,121400,121900,121700,125400,129800,130800,126400,123600,121800,121900,121500,124600,118600,115000,112400,121700,123500,121100,117200,113000,116900,114700,121600,120400,120500,117600,120200,119400,118100,116900,120600,122800,120800,119200,113600,109700,110700,110400,117700,127000,126700,122500,114400,119000,121700,121600,117900,119400,118300,124900,119900,122500,120900,128000,124800,123300,119700,126300,128300,128800,125800
2351,Humboldt County,California,424,298100,293100,281300,277200,264500,269200,265400,268700,263000,263400,267600,267100,264600,266700,269100,263800,253600,243700,247400,240100,238300,228200,239300,240200,248600,245100,250200,244600,231400,222300,220600,226200,231200,230900,239500,231700,233600,224900,233700,233900,241200,226100,226500,219600,223600,222800,219100,229400,216800,223600,213500,226000,219600,219800,212100,218800,223500,224800,222800,224500,220600,223600,223000,237100,239100,237900,233900,233800,233500,235500,234700,233900,222200,222800,226700,240500,241600,237800,228300,229800,240800,255500,256800,254600,246900,243100,239700,243900,246500,249300,251800,245700,242800,250200,257900,266900,266000,275300,275000,274200,276200,276100,278400,278600,280000,281300,286300,290300,294100,293600,286500,287300,283700,296800,298800,297000,299500,296000,300400,292400,294800,290100,293500,293500,294800,296700,298200,299800,297200,291700,302900,308200,312300,307600,305500,316100,317200,315000,310700,301700,306000,303900,310600
